"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6355/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0xcca7a0a939780c166b43f3fd6f374fcabe74a44ba19b75aba824031ad0886000","43904284","1686749874","2023-06-14 13:37:54","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x065ef5a5cadaf61baca232e00eafae40e277d1cf9f88342e5ca2c4d15eca5ddf","43904289","1686749886","2023-06-14 13:38:06","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x42bb9657fc21e79a019448ade8c37d0e9e97d98aa727bf9e90ccb5b15e06044c","43904292","1686749892","2023-06-14 13:38:12","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x05916cd67414e636ef806555e85c107667d0e7a6499b0409dee64eb9c099449c","43904296","1686749900","2023-06-14 13:38:20","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xce996be14549bd2a7bbfe0292a087d7a6229e1e2bcfc873d9b1f7b9f0d9857ca","43904300","1686749908","2023-06-14 13:38:28","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x39186d5d5a02aab3b995e6be5a0de6e0b1c35ddc5ec75a995cd559599aacb4af","43904304","1686749918","2023-06-14 13:38:38","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x9a7fde9e84583d879f4dd71efc35aeb837eb488c944f1ec183f187553d08b8ef","43904308","1686749926","2023-06-14 13:38:46","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x5e782da3df0d2abe303388b44fa9528912476f18e8b0682873871138425cc89b","43904312","1686749934","2023-06-14 13:38:54","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x850328c4af85dd6e91b9f571dc448f06765304b0d048e34dfb810eda94953128","43904316","1686749942","2023-06-14 13:39:02","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x9c41b7638666ec614387d686166980e68137912b1a291fa7c681cdc972adaeb2","43904320","1686749952","2023-06-14 13:39:12","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xec1d29eaa44eb4b6a393d413cbec6219efde008156f0e2c2161eb826d62591a1","43904322","1686749956","2023-06-14 13:39:16","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xf5174fb79d86c4f878d27fc8dc484a9865cb81367ab8bebb9ae955f83ec9ce92","43904327","1686749966","2023-06-14 13:39:26","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x117ef6794d9fe357ecfaff222c74223cb555f11e784b759618e7a64ea3f2d93f","43904330","1686749972","2023-06-14 13:39:32","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xe726fe82c41398dbdf1afcb3c025a1d1c44e192c5fd41509868a6c1767532a67","43904335","1686749982","2023-06-14 13:39:42","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x28a618eb8e7fd6d53078287673faef5e7201bd8234b80acc00e5e8cd7a064a5f","43904337","1686749988","2023-06-14 13:39:48","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xbd9be69cb03f007b73b8c34625de9127bb68386e5e8b9832e9878da8500965dd","43904341","1686749996","2023-06-14 13:39:56","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x783200ecbb223225a99ed170f967cc10865db8e71f836d38792a5cfeb1fa3b49","43904345","1686750004","2023-06-14 13:40:04","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x68786d35d67550845d6e57a9e9dcb40750cc4aeb2a63e2f4e400155c0835a082","43904350","1686750014","2023-06-14 13:40:14","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x4779edb47c162ac888d7b0297776a8f59608816e247fb9d71e5bd043c911e9c1","43904353","1686750022","2023-06-14 13:40:22","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x835cb1adf2d3bf8216bdd5b6ca450943f77894f4c1c59982a2f714150a307c4a","43904356","1686750028","2023-06-14 13:40:28","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xb891799f820b1e9936607154c2dea86d1fda446252d5b7d9695bc659d029233f","43904360","1686750036","2023-06-14 13:40:36","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xa9ce50f3579e99cb48126adcaf30f18f46ff0b218cfb18e2a832e0ac8d31852e","43904365","1686750046","2023-06-14 13:40:46","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xee2f18d8e33b0cecfda620403d43f2f8f5a9d5bdd2f06d087ae5680b3e15f9b3","43904369","1686750056","2023-06-14 13:40:56","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x6e61d58b5dd7890928d5f32f3780865a4df5c793029532e9b3b5fce3e332f060","43904373","1686750064","2023-06-14 13:41:04","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xf2125ca01d27ed515a37a1e568e264557051c003d7205a55db9f3e3f5f9c0951","43904377","1686750072","2023-06-14 13:41:12","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x40b59b31be6c39350afdfd874d8b47d2a5778ec0be7768aee5f198d9f00b572d","43904380","1686750078","2023-06-14 13:41:18","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x7d305aff973debd5fa9d04875eb8c6ad5e59fc9348f997a3928d3d6ecbb09a80","43904384","1686750088","2023-06-14 13:41:28","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x69b42a0aa0efa224e34175f66dc8b75fcb3b810f998df4065f155c7c36025aea","43904389","1686750098","2023-06-14 13:41:38","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x25b0f7575a851ad2ffb0325231cc01616cb58faddd72534cc2a741f022d3b7d0","43904393","1686750106","2023-06-14 13:41:46","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x56e0d50ee62f22934d56e7ab76e1bddc3b5cdc00bc90f02f57bf9935e8f33917","43904397","1686750114","2023-06-14 13:41:54","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x62578218d42c0be43363fa9c631ab3394fa5df06d0c6fecb27c571372d70d8c7","43904400","1686750122","2023-06-14 13:42:02","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xcbeff0741734775f9a55a603a1b041ece2456cfebf403e2bb5d9e76fc2a82234","43904404","1686750130","2023-06-14 13:42:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x8ef001c42fd27065219c35d70effd0132e33cb8a9574b08078d5766635e84040","43904407","1686750136","2023-06-14 13:42:16","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x9864cfbb2a9dc8e144ff6ae82f787e381351ff36d3968bf6bbcce905afbc54f7","43904411","1686750144","2023-06-14 13:42:24","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x67379f0adcf7a6e96674e04ad89cca93a6e0274c3882c419705908ed233c7afa","43904415","1686750152","2023-06-14 13:42:32","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x75d3cb4ae73891e5c23780c585f8fe807a41e3851ec958d346811a37e13b9fca","43904419","1686750162","2023-06-14 13:42:42","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x2002611f31866762733976074ab705d48b1aa4008d3d94e35f86624351e15578","43904423","1686750170","2023-06-14 13:42:50","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xfb9ca8fa54ad22f5712e6036edde1d3cca3087a9e8f09615db0a59575a4fa68b","43904428","1686750180","2023-06-14 13:43:00","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x193d532122ebaed7f5ae8b63afb9c787ac53bc52a3a142ccc00cd8f35b861508","43904432","1686750190","2023-06-14 13:43:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x9bef6f5f585b1737316f933640321546b5ebba7f377e8ede46829af8efed3a03","43904436","1686750198","2023-06-14 13:43:18","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x7ee48d388edd78b2e0015b08f404d0a2ee75c5cece7d9352696dd4260f14f181","43904439","1686750204","2023-06-14 13:43:24","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xf3272028d4ac175a3e7f250e4e5f830880c0231571e23154be39d94ef0bf6df3","43904443","1686750212","2023-06-14 13:43:32","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x94ad3ca42c3680a51b8d12b9f3dc342faf1fa419a46268bf3310df82df5243c8","43904449","1686750230","2023-06-14 13:43:50","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x0ce2b4bf480f26dd85c53caa65def81f3d0122ab2443e5116ec7743964da1fcb","43904450","1686750234","2023-06-14 13:43:54","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x61e418010d1449a1c376f8f51117a7ea13af080a2c19ce361e0e0cf79d3b83a5","43904452","1686750242","2023-06-14 13:44:02","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x1ec8ac502bce17fdfba512e13a2b13d2dbf707375ddec0fbca654720309740a3","43904454","1686750250","2023-06-14 13:44:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xf261c9529096b28b831301509db083027e117591a2146baba23c189c253618d1","43904456","1686750258","2023-06-14 13:44:18","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x0b2f037a2273708ebaa465f208f9cdfa08090ff6a3f5b9d396d3076a77b86e6f","43904458","1686750266","2023-06-14 13:44:26","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xf795d5174b4b8d18ff8df5d5da06e660348c0784a42e2ff595debf534ec921c2","43904459","1686750270","2023-06-14 13:44:30","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x690d9de953d6ec761362335625f5ac2a05759ced782d0867511fedb8cb851dac","43904461","1686750278","2023-06-14 13:44:38","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x62b175433829007e2918a573b8268abc5492b322f978b57c66b02d3f74d127ec","43904463","1686750286","2023-06-14 13:44:46","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x36db216fbfc86d2abc161b670167f783620eaef7bdf374a9fc5a5bee23baeced","43904465","1686750292","2023-06-14 13:44:52","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x4429f229c79a80c5728f8f7c6d3571bdf2de07c39541836fa23bd2aef3c9cb31","43904470","1686750302","2023-06-14 13:45:02","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xce1d0025c26ca6de5439483c20182e4bb8f5bb784d6c4db0ff63eca7e1978bd3","43904474","1686750310","2023-06-14 13:45:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x5fc58ae1bf1b0adb2b25cad106c8c05698c5f7a27628096066d51d926f108d3a","43904479","1686750320","2023-06-14 13:45:20","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xef161084a0e314b9be07ce4979272bf07d0f51349765b6f16d2b8191e99cf5d9","43904481","1686750326","2023-06-14 13:45:26","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x89bff1999c3695841a0cc79ebb706386f56aedd5779647eb83f3d33630372d4e","43904485","1686750334","2023-06-14 13:45:34","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xeb5e7de88ab599bcd18428a626bb8743421855c149396486af9a3685a8085a7a","43904489","1686750342","2023-06-14 13:45:42","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xce4bf1b7742acddb82c270808875ffbd8b60da65d320ab8f8f41dd83ff043505","43904494","1686750352","2023-06-14 13:45:52","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x00b12eb8d14d90aead82341a3a6bcff92cf5433130c45013418b53e9109e6ef1","43904497","1686750360","2023-06-14 13:46:00","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x9b3bdc347b3de09513b3f630ae4fe9c0679544c0a35ff832ddcd8b737f423c1c","43904501","1686750368","2023-06-14 13:46:08","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x90f510de4db4de5fb10b6c76539fe27632d0d2577689eae9100fb2bc6fd48e51","43904505","1686750376","2023-06-14 13:46:16","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xeb64115250cce716ae780421657023b2e148c74e48e4342ee25ab911cc394e9b","43904510","1686750386","2023-06-14 13:46:26","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xf2a024431e8d3bf113e6137655133782f5a534cbbe7e55eabeec2a6a93375a78","43904513","1686750394","2023-06-14 13:46:34","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x8d354234184b30993fed7c3892d288eb7e3cedac36a06b8b4e81b7819140f820","43904517","1686750402","2023-06-14 13:46:42","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xdc151246f8cd6a1ebd78dec9aa82d7b820b67d7729022f0576028efe9d41679b","43904522","1686750412","2023-06-14 13:46:52","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x1a9009cbc7e9edebe79818c124bcf658a0774a668553643d31b885aef2dec67c","43904526","1686750420","2023-06-14 13:47:00","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xca6c7c21408395b956a9c4dc33febe6d7c5fae5c650554739f629884160a529d","43904529","1686750428","2023-06-14 13:47:08","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x2b1c5fb1f6346bb8566c291059ac390ddc8c547afd45d66dc8f76decdd9491f5","43904534","1686750438","2023-06-14 13:47:18","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xe7e58bc27bfb98adc2a0c572278d5a65ba2dd19a1d009f23dd486a4b2d24470e","43904538","1686750446","2023-06-14 13:47:26","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x38f63029e7d2dad8d01803b2290c11f1c7ec88b468a101b249f14e88a4d5d8ef","43904542","1686750454","2023-06-14 13:47:34","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x06513b104983e435cc06aa63a6dd7b0e66687245c5f42ebd063891d3a7bd7d5e","43904545","1686750466","2023-06-14 13:47:46","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x072d62e6fac2f4b14df4375cf22802825f7ae1a91b43617b3d15a46191d0736c","43904547","1686750474","2023-06-14 13:47:54","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x8b6138220687c7189c5a748569f1383401a13ccd005266b99ee1a6aef70a226a","43904549","1686750482","2023-06-14 13:48:02","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x144486be005a327f0e6501e44c34d61296c94ca9097340fac05eb1582427a35a","43904551","1686750490","2023-06-14 13:48:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xa503519121c8b76b5015d4477d30fa57c2af86fa54774c8a7dc9c2b4552fe0d8","43904570","1686750546","2023-06-14 13:49:06","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xcc8a076af352f06415e1fadc30ada1aa4b0a40da20d48bf23c98cbbee9c40023","43904570","1686750546","2023-06-14 13:49:06","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xf36c79ae24503dff5064f7291d3b933682d6b99d19d02762a16e396a3affdb40","43904570","1686750546","2023-06-14 13:49:06","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x3cd66aabd0fb9cb0849cf726abae9e69d1405603f829a0899b691b0fe855bcce","43904570","1686750546","2023-06-14 13:49:06","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x85c978cb7e3babe47d9d57d68d6ff45c0fb8c8632a36884861c13f7b919069f0","43904621","1686750654","2023-06-14 13:50:54","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xe55522c7daaad5cc1de356ee1426b7c9093ce226309f76ac64c4d39e7207e19d","43904625","1686750664","2023-06-14 13:51:04","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xf1664106abd949c88c07e7ec17501194fc1d00859eeb9f314e0ed5dfacfd70fa","43904628","1686750670","2023-06-14 13:51:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x07925be900723810b88e7be7ce84c3e2e1e220f6d0dab63c25e60a9a1abf2d21","43904632","1686750678","2023-06-14 13:51:18","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xefffc6a3b9b17df3514014ef7bb14a798c1ddf05c8cbad743d5af33d98ca29db","43904637","1686750688","2023-06-14 13:51:28","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x8b203f6eaecf7d32ac3f44e54c984bf4e6bb637a77677595b920bea7c5d01e2b","43904641","1686750698","2023-06-14 13:51:38","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x6dcbb7cf85d013bba5e5bd6f0a569a74c31dbde4bf8fc32cb7d128053d430ba4","43904644","1686750704","2023-06-14 13:51:44","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x0b3dbbc77bb643d776fe60ea2edbf63df832fa21e76ba8837034b1bf7b24043d","43904648","1686750712","2023-06-14 13:51:52","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x2ba85ea7bb6c33d19ed9510dc0ea101f51215a22121d40ba0aa869654d40a668","43904652","1686750720","2023-06-14 13:52:00","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x5c25fabc544df587a250a4e465b18f474e42d965aa926c037ddaa5f45c2166b0","43904656","1686750730","2023-06-14 13:52:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x90b7b3153efcee6c70d72f699d91f7ea31ac076da59634fe6c380e2da1d2a437","43904659","1686750736","2023-06-14 13:52:16","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
