"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6355/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0x3e48f5d4e476ff56c09734ab2981b51fd1702d3124faeca2fdc4df604f827182","43903942","1686749116","2023-06-14 13:25:16","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x7d1dd43ed7527cacee2591e4aad0b0049f0a8deb843f1ff751286ac5e878db83","43903946","1686749124","2023-06-14 13:25:24","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x10028d3a89ec48dbfc06696dd6ae7a425e8b621fbd4a472d3e15f7cfd0e8e9fb","43903950","1686749132","2023-06-14 13:25:32","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x47fb1b4ae668202377e9f5bc7f18319219d1ba66b3373f53a25a552153ac80e4","43903952","1686749140","2023-06-14 13:25:40","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xe0cae1f2fb2ff00f21c0b07663b5aeaa2e593620df97880ff1096226fff52cd2","43903955","1686749152","2023-06-14 13:25:52","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x8738418dddf805de394f70652632afc88df791a39f866ff42f08503f98bfdfeb","43903956","1686749156","2023-06-14 13:25:56","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x89662df985328db720f06fe0abbef0e60ae23a3a53e753d806508c8f0f194169","43903958","1686749164","2023-06-14 13:26:04","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xf7c7db505fee857cb79f72a0b0837cf047cf311028b518ff328acbd17839703b","43903960","1686749172","2023-06-14 13:26:12","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x9e5f9b9fb3da53b154cf660e6be68c27873ac397c448a3b1ad100e59597fda93","43903962","1686749180","2023-06-14 13:26:20","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x59321234bac9419564ffb9211376707e433a7d81d155c848a9d980ac2b70343e","43903964","1686749188","2023-06-14 13:26:28","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x268bbd2a1aa51ace9a9ec62b761c4aca1a22e8e34a88b490653cc49b76c12ea2","43903975","1686749218","2023-06-14 13:26:58","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xe0f79b18e2c80d4bc3660f504829fbee494d21acfca6de37fe6b64cbb7dba89d","43903975","1686749218","2023-06-14 13:26:58","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x0d7f873bf4adadc8e4facf406903a2798e64d64fe9fe8cf41fb99b9042a45325","43903975","1686749218","2023-06-14 13:26:58","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xd81ea3f1a7c069c20da1893e043c0d6b38c72aaca5bc213cf13bc6a4b0615ab6","43903985","1686749240","2023-06-14 13:27:20","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x5f39366d716b1f831c03d9a9f7bb7f5c84efcc6e70e4628dfc62c83b9db863e9","43903985","1686749240","2023-06-14 13:27:20","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
