"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6355/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0x34e8655d9a4368f74c9e68aa470fd27889558e66afcef015651194fa732955f1","43904527","1686750422","2023-06-14 13:47:02","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x8aa19222929b4ce93b6bb438fa2b740539b049a69a1d5c3914052f33d9c885e3","43904530","1686750430","2023-06-14 13:47:10","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x2e3d16ca4b972115080e15b4f7a15f2400e86b48c162d1a2c390bfc0cd742000","43904535","1686750440","2023-06-14 13:47:20","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xe9c8e5e2a6735cac8d6a2be23569032ab4eee5e8fe2a9dbbf17ffe030cf0f833","43904538","1686750446","2023-06-14 13:47:26","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x2ed8a4a558c2773ee9347a12a02b9eb0bcdf6a51183f4317a506eec76163f5ec","43904542","1686750454","2023-06-14 13:47:34","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xd16f68835187f70562417878e3c94ea2ba250098eef8719c3393ff0d310ccc1a","43904545","1686750466","2023-06-14 13:47:46","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0x71e27851dcd21512415e291eea57b11610ffefc2c57337c8cbe665e543e299f8","43904546","1686750470","2023-06-14 13:47:50","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332372","0.0211222406","0.62","","","Mint",""
"0xfc6e072b2c8f059311c3571e8e40491db03d4ed97a821f099326b39bf484594c","43905818","1686753526","2023-06-14 14:38:46","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.030909","0.0196426695","0.62","","","Grant Role",""
"0x82a179fbcffc858ef7aedfebf2458dae0b6562fc5043e4363c327e4314419ef5","43905825","1686753552","2023-06-14 14:39:12","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.019959","0.0126839445","0.62","","","Set Royalties",""
"0x7be80d04f9021cd4a9d1d696ff709562c13787559164c08efba2006a8bceea41","43905833","1686753568","2023-06-14 14:39:28","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0177036","0.0112506378","0.62","","","Revoke Role",""
"0x59e3e18bddb497147a0afcf8ba7dc72102223df48578778ccf06f4fd4cd0bb8f","43905940","1686753806","2023-06-14 14:43:26","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0177036","0.0112506378","0.62","","","Revoke Role",""
"0xecbfde972ce7de741157c10f3310fbcbefd4875a252f33e4f1afdee7888484c8","44208491","1687442708","2023-06-22 14:05:08","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0185152","0.0117664096","0.66","","","Set Approval For All",""
"0x60e0d0b664132ec03614780753b1be9e9a3c38447a5fd9e16af477ae1c0b78e1","44209100","1687444061","2023-06-22 14:27:41","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0105552","0.0067078296","0.66","","","Set Approval For All",""
